id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5746728,Stylish Georgian home in Rathmines,29808402,Cathy,,Dublin City,53.31873,-6.27304,Entire home/apt,,3,49,26-08-2024,0.43,1,0,4,
5754964,Lovely period home walk to town!,29854526,Helen,,Dublin City,53.33274,-6.28232,Private room,100,2,60,07-07-2019,0.52,1,89,0,
5771135,Restored Period Georgian Flat in D2,29939964,Sarah,,Dublin City,53.33478,-6.25262,Entire home/apt,,15,17,15-08-2018,0.15,1,0,0,
5790359,Three bedroom home near the sea,9045392,Caroo,,Fingal,53.58445,-6.12797,Entire home/apt,125,2,101,25-08-2024,0.89,1,172,15,
5871701,Attractive 4 bed house near Phoenix park.,30488544,Paul,,Dublin City,53.36795,-6.30309,Entire home/apt,450,5,16,04-07-2024,0.14,1,22,3,
5887717,Trinity College & Temple Bar Apartment,483439255,Rocio,,Dublin City,53.34567202,-6.251355819,Entire home/apt,173,2,348,27-08-2024,3.03,4,84,47,
5889864,Large Comfortable Single Bedroom,22839200,Senan,,Fingal,53.36997,-6.39398,Private room,80,1,0,,,1,365,0,
5893248,Magnificient Views over Dublin Mountains - slps 2,1557844,Liam And Fiona,,Dublin City,53.35699,-6.29095,Entire home/apt,89,2,233,27-07-2024,2.04,8,109,38,
5931145,The Oscar Wilde studio for 2  - city ctr 10 min,1557844,Liam And Fiona,,Dublin City,53.35678,-6.29138,Entire home/apt,112,2,190,03-09-2024,1.67,8,136,9,
5946473,Lovely period house great location walk to city.,20775957,Linda,,Dublin City,53.37036,-6.25075,Private room,100,3,258,08-09-2024,2.27,1,342,31,
6010530,Luxurious King sized bedroom Dublin,31201926,Julie,,Fingal,53.49084,-6.15453,Private room,116,1,10,31-08-2024,0.09,1,360,5,
6027743,**WORK REMOTELY FROM THIS APARTMENT**GREAT LOCATION NEAR TRINITY COLLEGE  AT MERRION SQUARE,31284582,Paul,,Dublin City,53.33738,-6.24092,Entire home/apt,184,14,321,30-08-2024,2.81,75,44,14,
6070630,"Docklands, Room in shared Flat with Private Bath",5723799,Antonio,,Dublin City,53.34289,-6.23894,Private room,94,2,2,31-08-2024,2,2,59,2,
6097160,"Cottage ,,",2937299,Mary,,Dublin City,53.35856,-6.17581,Entire home/apt,480,2,177,03-09-2024,1.56,1,140,26,
6179782,House in Dalkey Village,32054973,Rory,,Dn Laoghaire-Rathdown,53.27897,-6.11325,Entire home/apt,,3,29,21-07-2024,0.26,2,0,3,
6181296,"The Laurels, peaceful,quiet oasis",32061719,Jonathan,,Dublin City,53.3109,-6.29004,Private room,200,1,1,17-03-2024,0.17,1,89,1,
6267817,Lucyswell B&B Dublin 9,32572408,Weldon,,Dublin City,53.38433,-6.22945,Private room,75,2,26,04-09-2024,0.23,1,150,3,
6283612,Dublin Seaside bright One Bedroom Apartment,32663745,Jennifer,,Fingal,53.41835,-6.14369,Entire home/apt,,2,25,14-08-2024,0.34,1,2,10,
6290081,Large Luxury Penthouse in the City.,2133795,Carmel,,Dublin City,53.33687,-6.27574,Entire home/apt,771,3,111,05-08-2024,0.98,1,148,14,
6294418,Charming victorian redbrick cottage,18760480,Barbara,,Dublin City,53.35435,-6.26904,Entire home/apt,,3,326,10-09-2024,2.88,1,0,30,
6309046,Recently Renovated Victorian House,30325866,Marcus,,Dublin City,53.33593,-6.22864,Entire home/apt,350,7,25,19-08-2024,0.25,1,46,3,
6347315,Light filled spacious family home,7996626,Fiona,,Dublin City,53.3393,-6.3307,Entire home/apt,375,2,35,18-08-2024,0.31,1,339,3,
6348110,Large double room in Castleknock,33067422,Ciara,,Fingal,53.38504,-6.38342,Private room,,3,33,30-05-2024,0.29,2,0,2,
6385487,Beautiful self-contained city centre apartment!,32682471,John,,Dublin City,53.35105881,-6.264769882,Entire home/apt,,3,139,09-07-2024,1.23,1,2,10,
6396228,Private Suite - Howth Harbour Front,19430681,Brian,,Fingal,53.38906,-6.07056,Entire home/apt,120,1,593,31-07-2024,5.25,1,198,65,
6397268,"Spacious, beautiful & modern home close to city",33356067,Patrick,,Dublin City,53.39299,-6.27994,Entire home/apt,400,1,65,19-08-2024,0.64,1,86,1,
6397569,"2 bed house, 4kms from city centre",19111459,Michelle,,Dublin City,53.32344,-6.29847,Entire home/apt,,4,25,01-09-2024,0.22,2,1,4,
6406867,Charming Georgian Studio,33415852,Deirdre,,Dublin City,53.3568,-6.27016,Entire home/apt,76,2,313,13-03-2020,2.76,1,2,0,
6441501,"Private twin room, 15mins cycle to city",19111459,Michelle,,Dublin City,53.32305,-6.29941,Private room,,3,1,26-05-2015,0.01,2,0,0,
6448254,"Malahide,  close to Airport, close to the Sea",32275630,Michele,,Fingal,53.4476,-6.17971,Private room,66,2,22,29-06-2024,0.2,1,48,6,
6457068,Skerries luxury Apt  ( Best for long stay rates ),32885583,Jamie,,Fingal,53.57573,-6.10436,Entire home/apt,130,28,174,31-08-2023,1.54,1,216,0,
6465408,"Private en-suite room, own entrance",33747491,Maeve/Tom,,Dublin City,53.33052,-6.29095,Entire home/apt,,3,198,09-09-2024,1.75,1,0,21,
6524937,Home in Dublin 6,16540492,Geraldine,,Dublin City,53.32767,-6.25687,Entire home/apt,414,5,0,,,1,15,0,
6550308,Funky Studio & Sauna in Dublin 8 close to centre,34260787,Maud,,Dublin City,53.33343,-6.28154,Entire home/apt,110,3,281,07-09-2024,2.49,1,212,27,
6585603,Modern 2 bed Apartment,3352302,Liam,,Dublin City,53.361365,-6.301431,Entire home/apt,145,14,9,25-01-2024,0.61,1,195,3,
6602165,Happy home! 5.5 miles south Dublin!,777681,Robbie,,Dn Laoghaire-Rathdown,53.28307,-6.19277,Private room,88,1,194,07-09-2024,1.79,2,36,45,
6633932,Cosy cottage in south Dublin,2662938,Naoise,,Dublin City,53.3164533,-6.2976889,Entire home/apt,199,5,0,,,1,80,0,
6637187,Stylish apt at Guinness's door,25682541,Christian,,Dublin City,53.34324,-6.28912,Entire home/apt,89,30,382,31-08-2024,3.39,4,241,13,
6657851,Very comfortable bedroom for 2,34846102,Marie,,Fingal,53.3802,-6.37504,Private room,90,2,125,10-09-2024,1.2,1,340,18,
6674154,Urban 3 bedroom family home Ranelagh,34930809,David,,Dublin City,53.31938,-6.24761,Entire home/apt,349,14,21,26-08-2024,0.19,1,63,4,
6677566,Self Contained Studio/Bedsit No 2,33683963,Eamon,,Dublin City,53.33039,-6.25338,Entire home/apt,121,5,216,26-08-2024,1.93,2,279,18,
6677678,Self Contained Studio/Bedsit No 3,33683963,Eamon,,Dublin City,53.33035,-6.25715,Entire home/apt,121,5,219,29-08-2024,1.98,2,279,17,
6681883,Double bedroom,34286815,Ian,,Dublin City,53.35954,-6.26403,Private room,84,1,315,30-08-2024,2.84,1,79,38,
6691473,"Spacious Double room  in Castleknock, Dublin",33067422,Ciara,,Fingal,53.38506,-6.38345,Private room,,4,51,31-08-2024,0.51,2,0,9,
6697690,"Comfortable room, Blackrock",11099075,Máire,,Dn Laoghaire-Rathdown,53.28824,-6.1699,Private room,,2,29,16-08-2024,0.29,2,0,8,
6705101,Stonebridge house single room,35098622,Derek,,Fingal,53.38883,-6.42096,Private room,65,1,119,30-07-2023,1.4,2,41,0,
6710681,Lovely flat near city centre,25963264,Senan,,Dublin City,53.33081,-6.2538,Entire home/apt,150,60,79,10-09-2024,0.7,7,243,9,
6719721,"Apartment with ""The Guinness View""",25682541,Christian,,Dublin City,53.34354,-6.28665,Entire home/apt,90,30,353,02-03-2020,3.14,4,150,0,
6729053,Beautiful 2 bedroom apartment ✈️,13708342,Stephen,,Dublin City,53.40154,-6.16382,Entire home/apt,,2,77,01-09-2024,0.68,1,0,23,
6765402,Modern house in Docklands - 20% discount per month,18152416,Fat Cat,,Dublin City,53.34005,-6.23484,Entire home/apt,150,14,138,31-08-2024,1.3,2,267,7,
6781323,Single Room ensuite 2km from Dublin city,35500086,Elaine,,Dublin City,53.37577,-6.25987,Private room,60,1,153,07-09-2024,1.38,1,17,32,
6803316,Double room with own entrance,35615400,Paul,,Dn Laoghaire-Rathdown,53.29064,-6.13381,Private room,60,3,145,23-07-2024,1.3,1,19,19,
6816938,Modern 2 bed house in Glasthule Village,35694069,Mary,,Dn Laoghaire-Rathdown,53.28442,-6.12623,Entire home/apt,,4,45,25-08-2024,0.4,1,1,2,
6834535,Unique apartment | Temple Bar | On The River,3244025,Garrett,,Dublin City,53.34433,-6.26798,Entire home/apt,379,1,435,18-08-2024,4.02,2,140,43,
6847185,Entire Georgian at 24 Waterloo Road,1689456,Michael,,Dublin City,53.33109,-6.24617,Entire home/apt,900,21,0,,,1,358,0,
6895847,Charming flat with amazing view .,29851519,Margaret,,Dublin City,53.34092,-6.27309,Entire home/apt,204,3,455,11-09-2024,4.05,1,60,59,
6896840,Large bright dble/triple by the sea.Close to city.,6007467,Patricia,,Dublin City,53.36084,-6.19449,Private room,150,2,44,18-09-2022,0.39,1,66,0,
6964763,Double Bedroom & Private Bathroom,4554368,Finn,,Dublin City,53.34375,-6.22421,Private room,531,1,14,29-10-2018,0.13,1,364,0,
6991430,"Superb Temple Bar, City Apartment2",12036741,Micheál,,Dublin City,53.34344,-6.27003,Entire home/apt,135,14,445,07-08-2024,3.97,17,153,16,
7015349,Muchloved artisan familyhome Dalkey,14776933,Suzanne,,Dn Laoghaire-Rathdown,53.2794,-6.10987,Entire home/apt,300,3,21,29-08-2024,0.19,1,40,2,
7032060,Spacious 1 bed flat in victorian redbrick house.,29317081,John,,Dublin City,53.36374,-6.2559,Entire home/apt,99,2,190,18-08-2024,6.85,2,53,69,
7042351,Country House - Near Ancient East & Dublin Airport,36928142,Bonnie,,Fingal,53.51441627,-6.266669173,Entire home/apt,,2,11,26-08-2024,3.71,1,0,11,
7064758,"cosy, modern apt. close to town",37042783,Liam,,Dublin City,53.35552806,-6.23460438,Entire home/apt,112,1,0,,,1,171,0,
7071476,Artisan Cottage by the Canal in Portobello,9700662,Bill,,Dublin City,53.33093,-6.27281,Entire home/apt,175,3,76,18-03-2024,0.68,1,13,2,
7089384,Double Room & Bathroom -City Centre,37157440,Trevor,,Dublin City,53.3582,-6.26135,Private room,90,3,13,19-08-2024,0.12,1,0,2,
7132062,Bright Studio in a Handsome Georgian Building,2110301,Karin,,Dublin City,53.356247,-6.25852,Entire home/apt,149,2,481,28-08-2024,4.33,4,136,63,
7155088,Charming mezzanine 1 bed apartment,37471706,Brian,,Dublin City,53.31781,-6.27078,Entire home/apt,,17,74,09-08-2020,0.66,1,0,0,
7158785,Amazing Apt in City Centre,17880625,Malcolm,,Dublin City,53.34128,-6.26778,Entire home/apt,,15,234,09-02-2020,2.1,1,0,0,
7185702,Double room in a very quiet location.,37645671,Evan,,Dn Laoghaire-Rathdown,53.24334,-6.18437,Private room,68,1,35,11-08-2023,0.55,1,0,0,
7192680,BTown 2 Bed 2 Bath,37667901,Deirdre,,Dn Laoghaire-Rathdown,53.25637,-6.14935,Entire home/apt,164,3,49,04-09-2024,3.34,1,310,38,
7214457,Cozy double room near Dublin Airport/City,37770456,Nuria & Enrique,,Fingal,53.49532,-6.14576,Private room,100,1,28,15-10-2016,0.25,1,361,0,
7326322,Stylish butter brick terraced home,35025079,Karol,,Dublin City,53.35087,-6.28846,Entire home/apt,200,2,24,08-09-2024,0.22,1,303,2,
7328652,"""Seahorse "" seaside beach cottage",20109859,Katy,,Fingal,53.52612,-6.08637,Entire home/apt,120,2,528,10-09-2024,4.75,2,326,52,
7344109,Friendly family house near village,38474266,Deirdre,,Dublin City,53.3318,-6.21473,Private room,90,2,176,24-08-2024,1.59,1,296,28,
7392224,19th Century 5 Bedroom House,25453853,Ali,,Dublin City,53.32113,-6.26046,Entire home/apt,650,3,36,17-08-2024,0.32,1,46,8,
7419724,Cosy D7 Home: Free Parking on Street. Pet Friendly,18582010,Eimear,,Dublin City,53.36994,-6.29407,Private room,129,1,41,24-05-2024,1.46,1,310,3,
7450614,"Double Room, 10 mins from airport",39020603,Adrienne,,Fingal,53.45344,-6.2323,Private room,88,1,255,08-09-2024,2.29,2,73,35,
7524194,One Bedroom Suite,39428476,"PREMIER SUITES PLUS, Dublin Lesson",,Dublin City,53.33402,-6.25691,Private room,159,2,2,10-11-2019,0.03,2,0,0,
7525262,Studio Suite,39428476,"PREMIER SUITES PLUS, Dublin Lesson",,Dublin City,53.33412,-6.25693,Private room,144,2,1,10-06-2019,0.02,2,0,0,
7531892,Private Single room,39466580,Sharon,,South Dublin,53.28227,-6.45341,Private room,90,1,75,08-09-2024,0.67,2,365,4,
7542897,Luxury Apartment in Georgian House,39522840,Simon,,Dublin City,53.33056,-6.24306,Entire home/apt,150,30,102,23-08-2024,0.94,1,339,10,
7552924,Room in warm friendly Irish home,35842825,Geraldine,,Fingal,53.40944,-6.22966,Private room,70,1,171,09-09-2024,1.54,1,53,26,
7586899,Dublin-Killiney-Period Villa-Room 1of2 + Breakfast,390963,Anthony,,Dn Laoghaire-Rathdown,53.24726,-6.11964,Private room,93,2,179,10-09-2024,1.62,2,212,15,
7590197,Drimnagh - 3 bedrooms,7069462,Micheal,,Dublin City,53.33197,-6.32468,Entire home/apt,208,2,123,26-08-2024,1.11,16,235,13,
7595241,Corporate Apartment. 15m to the city.  Long Term,3523621,Anthony,,South Dublin,53.34873,-6.45125,Private room,150,7,7,23-09-2023,0.08,1,364,1,
7625212,"Double bed , beside dublin airport",39999760,Susan,,Fingal,53.45491,-6.23331,Private room,70,1,365,08-09-2024,3.3,1,21,75,
7630788,"❤️ Heart of the City- 5 Star Reviews, Temple Bar",262875,Paul,,Dublin City,53.34679,-6.26313,Entire home/apt,256,2,299,06-09-2024,2.78,1,180,61,
7642454,City Center Dublin 2,40101411,Douglas,,Dublin City,53.34096,-6.26611,Private room,94,2,13,30-08-2024,0.12,2,34,12,
7692164,Cosy apartment close to city,38331595,Ali,,Dublin City,53.33963,-6.28038,Entire home/apt,120,3,59,01-09-2024,0.53,1,1,4,
7781066,"Stunning Temple Bar,City Apartment2",12036741,Micheál,,Dublin City,53.34499,-6.26823,Entire home/apt,141,14,459,19-08-2024,4.16,17,141,19,
7814088,Top Floor Double Bed in Dublin 4,41137785,"Jack, Mick And Marty",,Dublin City,53.33606,-6.22265,Private room,100,2,133,07-07-2024,1.21,2,63,7,
7882182,Family home near Dublin Airport,41550464,Sara,,Fingal,53.52595,-6.15977,Private room,70,1,57,31-08-2024,0.52,1,364,6,
7914345,Drimnagh - 2 Bedrooms,7069462,Micheal,,Dublin City,53.33197,-6.32468,Entire home/apt,190,3,78,24-08-2024,0.71,16,258,11,
8003265,Martello Tower Sutton,42252601,Mary,,Fingal,53.37636,-6.10116,Entire home/apt,378,2,82,26-08-2024,0.77,1,295,16,
8080563,Clonsilla Dublin 15 - 5 Bedrooms,7069462,Micheal,,Fingal,53.38315,-6.41383,Entire home/apt,330,2,269,19-08-2024,2.5,16,321,46,
8081530,Bright 3-Bed Detached Home,8078445,Kate,,Dn Laoghaire-Rathdown,53.30211515,-6.264762583,Entire home/apt,,3,4,19-05-2024,0.84,1,0,4,
8095360,Modern City Centre Home With Great Outdoor Space!,37170238,Patrick,,Dublin City,53.35515,-6.23646,Entire home/apt,,2,42,28-04-2024,1.58,1,0,10,
8097974,Dublin City Center Apartment,42762271,Sarah,,Dublin City,53.34804,-6.24427,Private room,200,6,27,05-10-2023,0.27,1,263,1,
8196103,Most Central Riverside Hideaway,22799276,Colman,,Dublin City,53.3463,-6.26701,Entire home/apt,279,5,219,02-07-2024,2.02,1,25,22,
8224514,Spacious Single Bedroom,39466580,Sharon,,South Dublin,53.2829,-6.45473,Private room,90,1,55,30-06-2024,0.51,2,351,3,
8286998,central location,1838069,Wojciech & Robert,,Dublin City,53.33806,-6.29303,Private room,84,2,603,08-09-2024,5.51,1,204,75,
8318010,Single Room in Parkside Retreat,14430869,Paula,,Dublin City,53.36149,-6.30626,Private room,85,5,5,31-08-2024,0.05,1,58,2,
8352687,Smithfield Stoneybatter Dublin 7,7069462,Micheal,,Dublin City,53.35008,-6.28147,Entire home/apt,184,2,150,06-07-2024,1.38,16,359,8,
8377038,Single Room in beautiful large home,38635813,Margaret,,Dublin City,53.37762,-6.17104,Private room,67,2,149,08-09-2024,1.36,2,80,27,
8380582,Lovely home near Dun Laoghaire and sandycove,44165424,Miriam,,Dn Laoghaire-Rathdown,53.28582,-6.12059,Private room,45,3,96,05-06-2024,1.09,2,99,7,
8381293,SOUTH CITY - Comfy & Creative Home in Foodie Area,44087607,Natalie,,Dublin City,53.3317,-6.26554,Private room,129,2,259,28-08-2024,3.49,1,140,40,
8381482,"Grand Canal Apartment, Dublin 2",8175527,Gearoid,,Dublin City,53.3396,-6.2416,Entire home/apt,156,3,357,28-08-2024,4.14,1,24,51,
8446604,2 bed Apt City Centre,44471479,Marie,,Dublin City,53.33118,-6.26322,Entire home/apt,210,6,126,27-08-2024,1.15,4,19,9,
8522094,"Double Room - ParkWest Business Park, Dublin 12",1130726,Paulo,,Dublin City,53.33176,-6.37656,Private room,,1,100,19-05-2024,0.92,1,0,3,
8527908,Bright apartment with Aviva view,12656489,Elif,,Dublin City,53.3402296,-6.2257879,Private room,192,1,0,,,1,90,0,
8550046,Large  House Georgian Quarter,44856361,Fehin,,Dublin City,53.33906,-6.24152,Entire home/apt,250,30,146,14-07-2022,1.34,2,39,0,
8559817,❤ GIRLS ONLY comfy single room North of Dublin ❤,45053876,Arturo,,Fingal,53.39647,-6.37737,Private room,63,1,302,28-05-2024,2.77,3,10,21,
8643994,Easy going house close to the city,38734956,Sharron,,Dublin City,53.38593,-6.19559,Private room,44,2,94,30-08-2024,1.22,2,30,21,
8650923,Double room - hunterswood,45467883,James,,South Dublin,53.27115,-6.33199,Private room,58,2,18,10-01-2021,0.23,1,79,0,
8731351,In the heart of City Centre Modern style apartment,11976922,Juliana,,Dublin City,53.35387,-6.25993,Entire home/apt,239,15,60,31-08-2024,0.61,3,220,16,
8754292,Habitación con vistas a la ciudad,45821297,Julio Cesar,,Dublin City,53.34574266,-6.236434355,Private room,155,3,0,,,1,269,0,
8806790,Cosy 2 Bed House in Dun Laoghaire South Dublin,45885233,Christine,,Dn Laoghaire-Rathdown,53.28486,-6.14971,Entire home/apt,,4,84,20-06-2024,0.79,1,0,9,
8864614,1 Bedroom with King bed in refurbished townhouse,2615565,Ronan,,Dublin City,53.35932,-6.24341,Private room,75,16,71,24-05-2024,2.54,4,88,13,
9003802,"Luxury oasis, only minutes walk to city centre.",36790457,Daniel,,Dublin City,53.32523,-6.2437,Entire home/apt,210,14,232,29-07-2024,2.17,7,336,19,
9038493,Peerless one bed Unique Apartment,27891126,Bernard,,Dublin City,53.34409,-6.23609,Entire home/apt,421,3,90,06-09-2024,0.84,1,149,3,
9044749,Clonsilla D15 - Studio,7069462,Micheal,,Fingal,53.38315,-6.41383,Entire home/apt,130,3,18,28-08-2023,0.17,16,90,0,
9057244,Cosy Apartment 20 minute drive to the airport,19626195,Andrea,,Fingal,53.36831,-6.37299,Entire home/apt,145,7,70,05-08-2024,0.66,1,7,2,
9111307,"Large Luxury Architect Designed House,Sleeps 13/15",200189,Simon,,Dublin City,53.37833,-6.26803,Entire home/apt,876,2,124,05-09-2024,1.15,4,328,38,
9122936,Double room very spacious private shower wi-fi.,38635813,Margaret,,Dublin City,53.37957587,-6.170369608,Private room,95,2,183,10-09-2024,1.77,2,156,33,
9160181,Superb S/C Garden Flat in Dalkey/Killiney Villa,14050810,Ronan And Edel,,Dn Laoghaire-Rathdown,53.27096,-6.12009,Entire home/apt,135,2,412,28-08-2024,3.88,1,224,45,
9169047,quirky cottage in Stoneybatter,4006632,Kasia,,Dublin City,53.35388,-6.29274,Entire home/apt,,2,220,04-09-2024,2.04,1,2,27,
9192255,Comfy City Center Room,24059527,Dean,,Dublin City,53.34439,-6.27806,Private room,59,2,235,03-11-2019,2.19,1,25,0,
9254452,Bright comfy room in a period home. 10 mins 2 city,9465902,Emily,,Dublin City,53.36693,-6.21806,Private room,92,2,48,22-07-2024,0.45,2,4,7,
9293644,Trinity College Riverside - Dublin 2,48252225,Conor,,Dublin City,53.3463,-6.24836,Entire home/apt,170,55,47,11-05-2024,0.44,1,253,2,
9298254,Chic and cosy apt by Guinness Store,25682541,Christian,,Dublin City,53.34354,-6.28665,Entire home/apt,89,30,280,01-08-2024,2.61,4,168,10,
9326428,Waterloo 10 Stiles Court Dublin 3 single room,4592908,Louise,,Dublin City,53.36715,-6.20767,Private room,54,1,296,08-09-2024,2.75,3,197,24,
9366403,A beautiful airy room with a garden view,48599639,Helen,,Dn Laoghaire-Rathdown,53.28524,-6.13649,Private room,127,2,202,29-06-2024,2.09,1,6,16,
9449373,Charming Victorian Townhouse,13176208,Tara,,Dublin City,53.3674,-6.24907,Entire home/apt,,2,106,26-08-2024,1.13,1,0,8,
9470721,Room in apartment close to Phoenix Park,49068951,Jason,,Dublin City,53.34474513,-6.307171832,Private room,95,3,404,09-09-2024,3.79,1,16,22,
9573310,4 bedroom seaside cottage in Dublin,49558188,Dervilla,,Dn Laoghaire-Rathdown,53.30925,-6.19846,Entire home/apt,,5,10,20-08-2022,0.1,1,0,0,
9687503,Amazing en-suite double Bedroom,11241174,Kyle,,Dublin City,53.33588,-6.27474,Private room,96,2,225,08-09-2024,2.11,2,97,15,
9691645,Modern Apartment With Great View,11241174,Kyle,,Dublin City,53.33577,-6.27505,Entire home/apt,,2,24,02-01-2023,0.24,2,2,0,
9730671,Private secure detached flat.,47884767,Marie,,Dublin City,53.32183,-6.20942,Entire home/apt,86,1,740,09-09-2024,6.94,1,144,120,
9791712,Private 1 Bed Apartment Near City Next to TrainStn,6518465,Peter,,Dublin City,53.32863,-6.22111,Entire home/apt,132,1,85,26-08-2024,0.8,2,101,18,
9876106,*GREAT LOCATION*SUPER 2BED APARTMENT*FAST WIFI &TV,31284582,Paul,,Dublin City,53.33149,-6.26411,Entire home/apt,223,14,309,04-09-2024,2.9,75,29,9,
9892682,Stylish 3-Bed Penthouse in Silicon Docks,30561562,John,,Dublin City,53.341,-6.23687,Entire home/apt,391,14,184,29-07-2024,1.77,4,169,10,
